co_municipio,rede,ano,ideb,rend,meta,nm,port,mat,aprov
2208809,Estadual,2017,4.0,0.756857,4.1,5.339167,256.13,264.22,78.9
2208809,Estadual,2019,4.4,0.868201,4.3,5.078,248.15,256.53,85.5
2208809,Estadual,2021,,0.966809,4.6,,,,96.0
2208809,Estadual,2023,4.5,0.96408,,4.6915,239.6,241.89,96.3
2208809,Estadual,2025,4.6,0.990918,,4.678167,242.49,238.2,98.9
2208809,Municipal,2007,3.1,0.768838,,4.033,219.57,222.41,75.5
2208809,Municipal,2009,3.6,0.83252,3.2,4.3755,231.87,230.66,83.0
2208809,Municipal,2011,3.2,0.75375,3.4,4.2695,224.29,231.88,74.4
2208809,Municipal,2013,3.0,0.70057,3.7,4.311667,236.38,222.32,68.8
2208809,Municipal,2015,3.3,0.765702,4.1,4.267,233.42,222.6,75.2
2208809,Municipal,2017,3.6,0.761263,4.3,4.773,246.69,239.69,74.3
2208809,Municipal,2019,3.5,0.814826,4.6,4.2935,223.87,233.74,79.2
2208809,Municipal,2021,4.3,0.986562,4.9,4.3355,230.14,229.99,98.7
2208809,Municipal,2023,3.8,0.890448,,4.301833,234.31,223.8,88.9
2208809,Municipal,2025,4.6,0.984576,,4.656,239.75,239.61,98.3
2208809,Pública,2005,2.6,0.645973,,4.002333,214.2,225.9,63.4
2208809,Pública,2007,2.9,0.751962,2.6,3.8705,212.36,219.87,74.3
2208809,Pública,2009,3.5,0.812116,2.8,4.343667,229.0,231.62,80.7
2208809,Pública,2011,3.3,0.76182,3.0,4.286833,224.81,232.4,75.0
2208809,Pública,2013,2.8,0.67461,3.4,4.1475,226.49,222.36,66.4
2208809,Pública,2015,3.0,0.706789,3.8,4.182333,230.81,220.13,70.2
2208809,Pública,2017,3.7,0.761689,4.1,4.846167,247.91,242.86,74.8
2208809,Pública,2019,3.6,0.82425,4.3,4.421,227.82,237.44,80.3
2208809,Pública,2021,4.2,0.98139,4.6,4.317667,228.74,230.32,98.2
2208809,Pública,2023,4.0,0.901279,,4.39,235.51,227.89,90.0
2208809,Pública,2025,4.6,0.984082,,4.660667,240.33,239.31,98.4
2208858,Municipal,2005,2.9,0.844627,,3.397,195.2,208.6,84.4
2208858,Municipal,2007,3.1,0.895499,2.9,3.440167,191.26,215.15,88.3
2208858,Municipal,2009,2.2,0.654913,3.0,3.298833,193.16,204.77,65.6
2208858,Municipal,2011,3.4,0.785867,3.3,4.341,226.49,233.97,76.7
2208858,Municipal,2013,2.9,0.783642,3.7,3.722833,208.79,214.58,78.9
2208858,Municipal,2015,3.9,0.924448,4.1,4.224333,224.71,228.75,91.5
2208858,Municipal,2017,3.7,0.806014,4.4,4.626167,240.02,237.55,80.6
2208858,Municipal,2019,3.9,0.848964,4.6,4.548167,235.65,237.24,84.4
2208858,Municipal,2021,3.6,0.924576,4.9,3.925333,217.43,218.09,92.5
2208858,Municipal,2023,3.9,0.934932,,4.174,219.24,231.2,93.4
2208858,Municipal,2025,5.0,0.949151,,5.2195,244.13,269.04,94.8
2208858,Pública,2005,2.9,0.844627,,3.397,195.2,208.6,84.4
2208858,Pública,2007,3.1,0.895499,2.9,3.440167,191.26,215.15,88.3
2208858,Pública,2009,2.2,0.654913,3.0,3.298833,193.16,204.77,65.6
2208858,Pública,2011,3.4,0.785867,3.3,4.341,226.49,233.97,76.7
2208858,Pública,2013,2.9,0.783642,3.7,3.722833,208.79,214.58,78.9
2208858,Pública,2015,3.9,0.924448,4.1,4.224333,224.71,228.75,91.5
2208858,Pública,2017,3.7,0.806014,4.4,4.626167,240.02,237.55,80.6
2208858,Pública,2019,3.9,0.848964,4.6,4.548167,235.65,237.24,84.4
2208858,Pública,2021,3.6,0.924576,4.9,3.925333,217.43,218.09,92.5
2208858,Pública,2023,3.9,0.934932,,4.174,219.24,231.2,93.4
2208858,Pública,2025,5.0,0.949151,,5.2195,244.13,269.04,94.8
2208874,Municipal,2005,2.9,0.762843,,3.863,208.0,223.8,74.7
2208874,Municipal,2007,3.3,0.841755,3.0,3.964833,210.84,227.05,84.3
2208874,Municipal,2009,2.7,0.822888,3.1,3.336167,200.57,199.6,82.2
2208874,Municipal,2011,2.9,0.794525,3.4,3.599833,203.23,212.76,77.8
2208874,Municipal,2013,3.2,0.880167,3.8,3.671167,202.69,217.58,88.0
2208874,Municipal,2015,3.2,0.808073,4.2,3.899667,207.5,226.48,81.9
2208874,Municipal,2017,2.9,0.785683,4.4,3.663833,208.82,211.01,78.5
2208874,Municipal,2019,4.4,0.91123,4.7,4.809667,239.39,249.19,90.8
2208874,Municipal,2021,4.0,0.985367,5.0,4.070167,224.47,219.74,98.5
2208874,Municipal,2023,4.7,0.939732,,4.975333,246.81,251.71,94.0
2208874,Municipal,2025,4.6,0.986186,,4.626833,235.09,242.52,98.7
2208874,Pública,2005,2.9,0.762843,,3.863,208.0,223.8,74.7
2208874,Pública,2007,3.3,0.841755,3.0,3.964833,210.84,227.05,84.3
2208874,Pública,2009,2.7,0.822888,3.1,3.336167,200.57,199.6,82.2
2208874,Pública,2011,2.9,0.794525,3.4,3.599833,203.23,212.76,77.8
2208874,Pública,2013,3.2,0.880167,3.8,3.671167,202.69,217.58,88.0
2208874,Pública,2015,3.2,0.808073,4.2,3.899667,207.5,226.48,81.9
2208874,Pública,2017,2.9,0.785683,4.4,3.663833,208.82,211.01,78.5
2208874,Pública,2019,4.4,0.91123,4.7,4.809667,239.39,249.19,90.8
2208874,Pública,2021,4.0,0.985367,5.0,4.070167,224.47,219.74,98.5
2208874,Pública,2023,4.7,0.939732,,4.975333,246.81,251.71,94.0
2208874,Pública,2025,4.6,0.986186,,4.626833,235.09,242.52,98.7
2208908,Estadual,2007,4.1,0.816135,,4.989333,254.38,244.98,80.5
2208908,Estadual,2009,,0.876831,4.2,,,,88.9
2208908,Estadual,2011,4.0,1.0,4.4,4.049833,221.86,221.13,100.0
2208908,Estadual,2013,3.6,0.923077,4.7,3.896167,220.38,213.39,93.4
2208908,Estadual,2015,3.9,0.933401,5.0,4.154667,223.33,225.95,94.7
2208908,Estadual,2017,3.8,0.866588,5.3,4.414833,232.72,232.17,86.4
2208908,Estadual,2019,4.4,0.969828,5.5,4.567167,236.42,237.61,97.3
2208908,Estadual,2021,4.9,0.991278,5.8,4.972167,254.23,244.1,98.7
2208908,Estadual,2023,4.5,0.974079,,4.612,234.57,242.15,97.1
2208908,Estadual,2025,4.6,0.953248,,4.780167,244.46,242.35,95.8
2208908,Municipal,2005,3.6,0.890558,,4.083,217.4,227.6,87.0
2208908,Municipal,2007,4.2,0.890719,3.7,4.6895,242.84,238.53,88.0
2208908,Municipal,2009,3.7,0.925058,3.8,3.991,215.11,224.35,91.7
2208908,Municipal,2011,3.5,0.85673,4.1,4.064167,220.94,222.91,85.7
2208908,Municipal,2013,3.9,0.924677,4.5,4.259167,226.16,229.39,92.0
2208908,Municipal,2015,4.1,0.893101,4.9,4.534833,241.07,231.02,88.7
2208908,Municipal,2017,4.3,0.91457,5.1,4.74,248.52,235.88,91.6
2208908,Municipal,2019,4.5,0.922357,5.4,4.9045,249.12,245.15,92.0
2208908,Municipal,2021,4.7,0.988403,5.6,4.706333,239.1,243.28,98.8
2208908,Municipal,2023,4.6,0.955011,,4.7665,241.76,244.23,95.5
2208908,Municipal,2025,5.3,1.0,,5.306167,261.09,257.28,100.0
2208908,Pública,2005,3.5,0.866385,,4.083,217.4,227.6,83.7
2208908,Pública,2007,4.1,0.873192,3.6,4.740667,244.81,239.63,86.4
2208908,Pública,2009,3.6,0.913247,3.7,3.991,215.11,224.35,91.0
2208908,Pública,2011,3.6,0.897786,4.0,4.059833,221.22,222.37,89.8
2208908,Pública,2013,3.8,0.928163,4.4,4.0875,223.43,221.82,92.3
2208908,Pública,2015,4.0,0.903016,4.8,4.388833,234.26,229.07,89.9
2208908,Pública,2017,4.2,0.907088,5.0,4.661,244.68,234.98,90.9
2208908,Pública,2019,4.5,0.929345,5.3,4.837,246.58,243.64,92.8
2208908,Pública,2021,4.7,0.987711,5.5,4.793,244.03,243.55,98.8
2208908,Pública,2023,4.5,0.95856,,4.721667,239.67,243.63,95.8
2208908,Pública,2025,5.1,0.994975,,5.098333,254.52,251.38,99.5
2209005,Estadual,2005,3.3,0.911361,,3.591804,201.7,213.8,91.2
2209005,Estadual,2007,2.9,0.742716,3.3,3.871833,205.39,226.92,73.2
2209005,Estadual,2009,3.2,0.767502,3.5,4.167,226.48,223.54,74.9
2209005,Estadual,2011,3.3,0.760428,3.7,4.277667,229.59,227.07,73.1
2209005,Estadual,2013,3.8,0.925467,4.1,4.065667,219.99,223.95,92.7
2209005,Estadual,2015,3.5,0.86965,4.5,4.0185,211.3,229.81,87.2
2209005,Estadual,2017,3.5,0.797043,4.8,4.418667,234.84,230.28,80.3
2209005,Estadual,2019,4.6,0.907845,5.0,5.078,256.1,248.58,91.3
2209005,Estadual,2021,3.9,0.927169,5.3,4.2395,226.41,227.96,92.8
2209005,Estadual,2023,5.5,1.0,,5.454,261.96,265.28,100.0
2209005,Estadual,2025,5.1,1.0,,5.128333,245.5,262.2,100.0
2209005,Municipal,2007,3.3,0.840152,,3.9135,215.44,219.37,84.7
2209005,Municipal,2009,2.1,0.552387,3.4,3.719833,205.4,217.79,55.2
2209005,Municipal,2011,3.9,0.833915,3.6,4.629667,231.61,246.17,82.6
2209005,Municipal,2013,3.7,0.87129,3.9,4.194,222.79,228.85,86.8
2209005,Municipal,2015,3.6,0.80277,4.3,4.437667,229.84,236.42,79.8
2209005,Municipal,2017,3.3,0.800693,4.5,4.061667,217.0,226.7,79.6
2209005,Municipal,2019,3.7,0.81472,4.8,4.566,237.57,236.39,80.0
2209005,Municipal,2021,4.7,1.0,5.0,4.710833,232.96,249.69,100.0
2209005,Municipal,2023,4.6,1.0,,4.597167,231.82,244.01,100.0
2209005,Municipal,2025,4.7,0.997227,,4.700333,234.9,247.12,99.6
2209005,Pública,2005,3.1,0.86834,,3.591833,201.7,213.8,86.9
2209005,Pública,2007,3.1,0.797778,3.1,3.895333,211.03,222.69,79.0
2209005,Pública,2009,2.6,0.652958,3.3,3.928167,215.22,220.47,64.1
2209005,Pública,2011,3.6,0.798033,3.6,4.49,230.81,238.59,78.2
2209005,Pública,2013,3.7,0.896441,4.0,4.144,221.7,226.94,89.5
2209005,Pública,2015,3.5,0.835073,4.4,4.184667,218.65,232.43,83.6
2209005,Pública,2017,3.4,0.796628,4.6,4.308833,229.35,229.18,80.0
2209005,Pública,2019,4.3,0.869189,4.9,4.8995,249.64,244.33,86.3
2209005,Pública,2021,4.2,0.960581,5.1,4.405667,228.72,235.62,96.1
2209005,Pública,2023,5.1,1.0,,5.097833,249.43,256.44,100.0
2209005,Pública,2025,4.9,0.997227,,4.943167,240.91,255.68,99.7
2209104,Estadual,2005,3.1,0.786265,,3.972196,202.7,235.7,78.8
2209104,Estadual,2007,3.7,0.913334,3.2,4.084167,212.81,232.24,91.5
2209104,Estadual,2009,3.7,0.943315,3.3,3.903667,211.24,222.98,94.4
2209104,Estadual,2011,3.9,0.879762,3.6,4.446667,225.8,241.0,89.1
2209104,Estadual,2013,2.7,0.732337,4.0,3.7315,207.69,216.2,74.6
2209104,Estadual,2015,4.0,0.829642,4.4,4.802833,237.04,251.13,85.6
2209104,Estadual,2017,3.9,0.913732,4.6,4.300833,229.97,228.08,91.9
2209104,Estadual,2019,4.3,0.91323,4.9,4.709,235.79,246.75,91.8
2209104,Estadual,2021,5.1,0.987705,5.1,5.140167,251.86,256.55,98.7
2209104,Estadual,2023,5.1,1.0,,5.088667,252.3,253.02,100.0
2209104,Municipal,2007,3.6,0.8688,,4.173167,214.99,235.4,86.7
2209104,Municipal,2009,3.4,0.814286,3.7,4.168,226.14,223.94,82.3
2209104,Municipal,2011,3.9,0.828017,3.9,4.662833,238.13,241.64,82.6
2209104,Municipal,2013,3.8,0.836345,4.3,4.589833,234.64,240.75,82.7
2209104,Municipal,2015,4.3,0.856936,4.6,4.9925,246.75,252.8,83.9
2209104,Municipal,2017,3.4,0.85207,4.9,3.951667,216.82,220.28,86.1
2209104,Municipal,2019,4.5,0.893829,5.1,5.081167,238.56,266.31,90.5
2209104,Municipal,2021,4.2,0.996718,5.4,4.2485,221.16,233.75,99.6
2209104,Municipal,2023,4.0,0.982243,,4.078333,216.82,227.88,98.4
2209104,Municipal,2025,4.7,1.0,,4.679833,238.67,242.12,100.0
2209104,Pública,2005,3.0,0.756306,,3.972167,202.7,235.7,74.9
2209104,Pública,2007,3.7,0.889197,3.0,4.108667,213.41,233.11,88.9
2209104,Pública,2009,3.5,0.873798,3.2,4.011,217.29,223.37,87.8
2209104,Pública,2011,3.9,0.850458,3.5,4.538667,231.04,241.28,85.4
2209104,Pública,2013,3.3,0.807208,3.9,4.107,219.48,226.94,79.8
2209104,Pública,2015,4.2,0.848349,4.2,4.897667,241.9,251.96,84.2
2209104,Pública,2017,3.6,0.870623,4.5,4.087167,221.92,223.31,87.9
2209104,Pública,2019,4.5,0.897897,4.8,4.965833,237.7,260.25,90.8
2209104,Pública,2021,4.5,0.993963,5.0,4.517167,230.41,240.62,99.4
2209104,Pública,2023,4.3,0.982243,,4.411,228.5,236.16,98.6
2209104,Pública,2025,4.7,1.0,,4.679833,238.67,242.12,100.0
2209153,Estadual,2007,3.3,0.81432,,4.03,212.48,229.32,83.2
2209153,Estadual,2009,,0.770586,3.4,,,,76.7
2209153,Estadual,2011,,,3.6,,,,
2209153,Estadual,2013,3.8,0.847059,3.9,4.461667,231.54,236.16,85.0
2209153,Estadual,2015,,,4.3,,,,
2209153,Estadual,2017,,,4.5,,,,
2209153,Estadual,2019,,,4.8,,,,
2209153,Estadual,2021,,,5.0,,,,
2209153,Municipal,2005,3.2,0.877787,,3.6335,199.6,218.4,88.1
2209153,Municipal,2007,3.4,0.939521,3.2,3.616,196.0,220.96,93.7
2209153,Municipal,2009,3.0,0.760023,3.4,3.949667,204.89,232.09,75.1
2209153,Municipal,2011,,0.901732,3.6,,,,89.6
2209153,Municipal,2013,4.7,0.953072,4.0,4.914833,246.08,248.81,95.0
2209153,Municipal,2015,4.1,0.858557,4.4,4.795833,239.73,248.02,86.0
2209153,Municipal,2017,4.9,0.944255,4.7,5.225333,258.05,255.47,94.0
2209153,Municipal,2019,5.1,0.893556,4.9,5.7015,273.36,268.73,88.3
2209153,Municipal,2021,4.9,1.0,5.2,4.862667,247.47,244.29,100.0
2209153,Municipal,2023,3.6,0.826113,,4.325333,229.68,229.84,83.0
2209153,Municipal,2025,5.3,0.98011,,5.424667,262.04,263.44,98.0
2209153,Pública,2005,3.1,0.846482,,3.6335,199.6,218.4,84.6
2209153,Pública,2007,3.4,0.904242,3.1,3.781667,202.59,224.31,90.5
2209153,Pública,2009,3.0,0.761573,3.3,3.949667,204.89,232.09,75.6
2209153,Pública,2011,,0.904885,3.5,,,,89.9
2209153,Pública,2013,4.4,0.935371,3.9,4.720667,239.85,243.39,93.5
2209153,Pública,2015,4.1,0.858557,4.3,4.795833,239.73,248.02,86.0
2209153,Pública,2017,4.9,0.944255,4.6,5.225333,258.05,255.47,94.0
2209153,Pública,2019,5.1,0.893556,4.8,5.7015,273.36,268.73,88.3
2209153,Pública,2021,4.9,1.0,5.1,4.862667,247.47,244.29,100.0
2209153,Pública,2023,3.6,0.826113,,4.325333,229.68,229.84,83.0
2209153,Pública,2025,5.3,0.98011,,5.424667,262.04,263.44,98.0
2209203,Estadual,2005,2.4,0.590676,,4.09818,215.3,230.5,60.9
2209203,Estadual,2007,2.7,0.686846,2.5,3.9795,214.33,224.44,69.8
2209203,Estadual,2009,3.6,0.726204,2.7,4.985667,244.9,254.24,72.7
2209203,Estadual,2011,4.7,0.861111,3.0,5.403167,253.42,270.77,85.1
2209203,Estadual,2013,3.7,0.768477,3.5,4.770667,246.08,240.16,78.5
2209203,Estadual,2015,4.0,0.858644,3.9,4.637,241.88,236.34,86.0
2209203,Estadual,2017,4.6,0.897926,4.1,5.116667,257.79,249.21,90.4
2209203,Estadual,2019,5.2,0.956024,4.4,5.4495,262.76,264.21,96.1
2209203,Estadual,2021,5.4,0.99285,4.7,5.482667,268.59,260.37,99.2
2209203,Estadual,2023,6.5,1.0,,6.493833,300.95,288.68,100.0
2209203,Estadual,2025,5.3,0.971426,,5.461667,260.54,267.16,97.4
2209203,Municipal,2015,3.4,0.870606,,3.922333,226.96,208.38,85.1
2209203,Municipal,2017,4.0,0.857415,3.7,4.6485,246.06,232.85,85.7
2209203,Municipal,2019,3.9,0.865128,3.9,4.471167,235.91,232.36,87.0
2209203,Municipal,2021,3.9,0.952446,4.2,4.134833,224.8,223.29,95.4
2209203,Municipal,2023,4.3,0.954642,,4.5505,236.19,236.84,95.4
2209203,Municipal,2025,5.6,0.995227,,5.669667,267.09,273.09,99.4
2209203,Pública,2005,2.5,0.600661,,4.098167,215.4,230.5,60.0
2209203,Pública,2007,2.9,0.729366,2.5,3.9795,214.33,224.44,71.8
2209203,Pública,2009,3.8,0.758293,2.7,4.985667,244.9,254.24,76.0
2209203,Pública,2011,4.4,0.822237,3.0,5.403167,253.42,270.77,79.8
2209203,Pública,2013,3.8,0.806733,3.5,4.770667,246.08,240.16,80.7
2209203,Pública,2015,3.7,0.858966,3.9,4.364,236.18,225.66,85.5
2209203,Pública,2017,4.3,0.869444,4.1,4.9705,254.13,244.1,87.3
2209203,Pública,2019,4.5,0.891597,4.4,5.042833,251.6,250.97,89.6
2209203,Pública,2021,4.5,0.96186,4.7,4.7125,243.57,239.18,96.4
2209203,Pública,2023,5.2,0.967737,,5.366167,263.37,258.6,96.7
2209203,Pública,2025,5.5,0.989999,,5.5385,262.96,269.35,99.0
2209302,Estadual,2007,3.8,0.949658,,3.989333,207.65,231.71,96.3
2209302,Estadual,2009,3.2,0.746278,3.9,4.243333,226.84,227.76,79.6
2209302,Estadual,2011,3.7,0.815071,4.1,4.595667,233.98,241.76,80.6
2209302,Estadual,2013,4.3,0.945918,4.4,4.525167,229.65,241.86,93.8
2209302,Estadual,2015,3.7,0.886077,4.8,4.165167,222.52,227.39,88.7
2209302,Estadual,2017,4.9,0.961923,5.0,5.095833,262.73,243.02,95.9
2209302,Estadual,2019,4.5,0.802642,5.3,5.594167,276.64,259.01,82.7
2209302,Estadual,2021,,0.918393,5.5,,,,92.4
2209302,Estadual,2023,5.2,0.969159,,5.340333,257.28,263.14,97.1
2209302,Estadual,2025,4.0,0.837187,,4.760833,242.14,243.51,85.7
2209302,Municipal,2007,3.0,0.753475,,3.940667,211.55,224.89,77.9
2209302,Municipal,2009,3.7,0.927743,3.1,3.992167,217.59,221.94,91.9
2209302,Municipal,2011,,0.792394,3.3,,,,76.1
2209302,Municipal,2013,3.8,0.955703,3.6,4.002,220.45,219.67,94.8
2209302,Municipal,2015,4.1,0.925055,3.9,4.403833,236.43,227.8,92.0
2209302,Municipal,2017,4.2,0.915098,4.2,4.598,238.33,237.55,90.1
2209302,Municipal,2019,5.2,0.990221,4.5,5.2295,254.29,259.48,98.9
2209302,Municipal,2021,,0.955759,4.7,,,,96.0
2209302,Municipal,2023,4.2,0.948926,,4.444833,230.0,236.69,95.2
2209302,Municipal,2025,5.1,0.982186,,5.204667,258.96,253.32,98.4
2209302,Pública,2007,3.3,0.832286,,3.960667,209.96,227.68,85.6
2209302,Pública,2009,3.5,0.848308,3.4,4.133667,222.8,225.22,85.7
2209302,Pública,2011,3.7,0.799934,3.6,4.595667,233.98,241.76,77.8
2209302,Pública,2013,4.1,0.952006,3.9,4.277333,225.29,231.35,94.3
2209302,Pública,2015,3.9,0.911658,4.3,4.2725,228.77,227.58,90.6
2209302,Pública,2017,4.5,0.925431,4.5,4.827,249.55,240.07,92.3
2209302,Pública,2019,5.1,0.951045,4.8,5.3475,261.52,259.33,95.1
2209302,Pública,2021,4.7,0.947113,5.1,4.912167,245.47,249.26,95.2
2209302,Pública,2023,4.5,0.954586,,4.717833,238.32,244.75,95.5
2209302,Pública,2025,4.8,0.963455,,4.956167,249.54,247.83,96.2
2209351,Municipal,2005,3.1,0.788838,,3.933333,210.6,225.4,79.1
2209351,Municipal,2007,3.5,0.868494,3.1,4.071,219.23,225.03,86.6
2209351,Municipal,2009,4.1,0.900747,3.3,4.5265,230.88,240.71,89.5
2209351,Municipal,2011,4.0,0.886449,3.6,4.5215,219.83,251.46,88.4
2209351,Municipal,2013,4.2,0.885522,4.0,4.773833,239.53,246.9,90.7
2209351,Municipal,2015,4.1,0.914402,4.3,4.476667,228.91,239.69,91.0
2209351,Municipal,2017,4.4,0.945772,4.6,4.701667,233.96,248.14,94.7
2209351,Municipal,2019,4.8,0.949637,4.9,5.0545,240.16,263.11,95.3
2209351,Municipal,2021,4.4,0.972064,5.1,4.476667,228.47,240.13,97.2
2209351,Municipal,2023,5.1,0.95846,,5.307167,261.06,257.37,96.1
2209351,Municipal,2025,5.2,0.99075,,5.200333,260.66,251.36,99.0
2209351,Pública,2005,3.1,0.788838,,3.933333,210.6,225.4,79.1
2209351,Pública,2007,3.5,0.868494,3.1,4.071,219.23,225.03,86.6
2209351,Pública,2009,4.1,0.900747,3.3,4.5265,230.88,240.71,89.5
2209351,Pública,2011,4.0,0.886449,3.6,4.5215,219.83,251.46,88.4
2209351,Pública,2013,4.2,0.885522,4.0,4.773833,239.53,246.9,90.7
2209351,Pública,2015,4.1,0.914402,4.3,4.476667,228.91,239.69,91.0
2209351,Pública,2017,4.4,0.945772,4.6,4.701667,233.96,248.14,94.7
2209351,Pública,2019,4.8,0.949637,4.9,5.0545,240.16,263.11,95.3
2209351,Pública,2021,4.4,0.972064,5.1,4.476667,228.47,240.13,97.2
2209351,Pública,2023,5.1,0.95846,,5.307167,261.06,257.37,96.1
2209351,Pública,2025,5.2,0.99075,,5.200333,260.66,251.36,99.0
2209377,Estadual,2011,2.9,0.861382,,3.391,203.09,200.37,86.7
2209377,Estadual,2013,2.9,0.778545,3.1,3.718,207.55,215.53,77.5
2209377,Estadual,2015,,,3.4,,,,
2209377,Estadual,2017,,,3.7,,,,
2209377,Estadual,2019,,,3.9,,,,
2209377,Estadual,2021,,,4.2,,,,
2209377,Municipal,2005,3.2,0.796619,,3.961333,208.7,229.0,77.2
2209377,Municipal,2007,3.2,0.885695,3.2,3.624,198.67,218.77,86.4
2209377,Municipal,2009,4.0,0.8451,3.3,4.7275,241.55,242.1,84.1
2209377,Municipal,2011,3.6,0.87507,3.6,4.094833,216.42,229.27,88.1
2209377,Municipal,2013,3.8,0.917866,4.0,4.193167,224.35,227.24,91.6
2209377,Municipal,2015,4.0,0.838894,4.4,4.7515,235.6,249.49,83.5
2209377,Municipal,2017,4.5,0.934038,4.7,4.7705,241.75,244.48,93.4
2209377,Municipal,2019,5.0,0.925459,4.9,5.3915,261.06,262.43,92.3
2209377,Municipal,2021,5.0,1.0,5.2,5.0115,249.89,250.8,100.0
2209377,Municipal,2023,,0.89791,,,,,90.1
2209377,Municipal,2025,4.8,0.966806,,4.918,246.72,248.36,96.4
2209377,Pública,2005,3.1,0.787134,,3.961333,208.7,229.0,76.3
2209377,Pública,2007,3.2,0.886065,3.1,3.624,198.67,218.77,87.0
2209377,Pública,2009,4.1,0.860981,3.3,4.7275,241.55,242.1,84.8
2209377,Pública,2011,3.3,0.871142,3.6,3.822,211.25,218.07,87.7
2209377,Pública,2013,3.6,0.889661,4.0,4.013333,217.99,222.81,89.0
2209377,Pública,2015,4.0,0.838894,4.4,4.7515,235.6,249.49,83.5
2209377,Pública,2017,4.5,0.934038,4.6,4.7705,241.75,244.48,93.4
2209377,Pública,2019,5.0,0.925459,4.9,5.3915,261.06,262.43,92.3
2209377,Pública,2021,5.0,1.0,5.1,5.0115,249.89,250.8,100.0
2209377,Pública,2023,,0.89791,,,,,90.1
2209377,Pública,2025,4.8,0.966806,,4.918,246.72,248.36,96.4
2209401,Estadual,2007,4.6,0.911678,,5.036,224.89,277.27,91.8
2209401,Estadual,2009,,0.824776,4.7,,,,83.5
2209401,Estadual,2011,,,4.9,,,,
2209401,Estadual,2013,5.1,0.935321,5.2,5.453667,251.95,275.27,93.6
2209401,Estadual,2015,,,5.5,,,,
2209401,Estadual,2017,3.6,0.779827,5.8,4.552833,233.24,239.93,79.6
2209401,Estadual,2019,4.1,0.78161,6.0,5.260333,253.1,262.52,79.4
2209401,Estadual,2021,,0.960205,6.2,,,,96.8
2209401,Estadual,2023,4.7,0.963066,,4.869,244.49,247.65,97.7
2209401,Estadual,2025,4.5,0.952,,4.7405,239.11,245.32,95.2
2209401,Municipal,2005,3.4,0.786887,,4.3355,215.5,244.6,78.6
2209401,Municipal,2007,3.4,0.707164,3.4,4.848833,227.41,263.52,70.6
2209401,Municipal,2009,2.9,0.691419,3.6,4.262833,223.48,232.29,68.8
2209401,Municipal,2011,3.2,0.654042,3.9,4.8895,230.44,262.93,66.8
2209401,Municipal,2013,2.6,0.637237,4.3,4.1395,208.46,239.91,66.2
2209401,Municipal,2015,2.8,0.661806,4.6,4.2755,209.44,247.09,66.3
2209401,Municipal,2017,3.2,0.70163,4.9,4.570333,224.67,249.55,69.3
2209401,Municipal,2019,,0.741192,5.2,,,,73.5
2209401,Municipal,2021,,0.934047,5.4,,,,92.5
2209401,Municipal,2023,,0.902154,,,,,90.7
2209401,Pública,2005,3.2,0.745002,,4.3355,215.5,244.6,74.4
2209401,Pública,2007,3.7,0.748915,3.3,4.8855,226.91,266.22,75.0
2209401,Pública,2009,3.2,0.740731,3.4,4.262833,223.48,232.29,74.3
2209401,Pública,2011,3.7,0.7488,3.7,4.8895,230.44,262.93,74.2
2209401,Pública,2013,3.7,0.78286,4.1,4.707333,227.25,255.19,78.3
2209401,Pública,2015,3.1,0.735291,4.5,4.2755,209.44,247.09,73.6
2209401,Pública,2017,3.3,0.727339,4.7,4.563667,227.93,245.89,72.6
2209401,Pública,2019,4.1,0.757913,5.0,5.3805,252.34,270.49,75.7
2209401,Pública,2021,4.5,0.945439,5.3,4.758833,240.3,245.23,94.0
2209401,Pública,2023,4.5,0.927424,,4.827833,246.0,243.67,93.3
2209401,Pública,2025,,0.945331,,,,,94.5
2209450,Municipal,2007,3.2,0.916996,,3.5255,200.03,211.5,93.0
2209450,Municipal,2009,3.2,0.931725,3.3,3.4095,200.32,204.25,93.6
2209450,Municipal,2011,3.3,0.936513,3.5,3.524833,207.26,204.23,93.7
2209450,Municipal,2013,2.8,0.850833,3.9,3.2445,197.47,197.2,84.8
2209450,Municipal,2015,3.4,0.907675,4.2,3.708167,208.23,214.26,89.7
2209450,Municipal,2017,3.1,0.749478,4.5,4.071,222.14,222.12,75.0
2209450,Municipal,2019,4.1,0.928232,4.7,4.433833,243.96,222.07,91.5
2209450,Municipal,2021,4.6,1.0,5.0,4.617,242.01,235.01,100.0
2209450,Municipal,2023,3.8,0.952919,,3.9625,222.91,214.84,94.9
2209450,Municipal,2025,4.7,1.0,,4.681333,236.8,244.08,100.0
2209450,Pública,2007,3.2,0.916996,,3.5255,200.03,211.5,93.0
2209450,Pública,2009,3.2,0.931725,3.3,3.4095,200.32,204.25,93.6
2209450,Pública,2011,3.3,0.936513,3.5,3.524833,207.26,204.23,93.7
2209450,Pública,2013,2.8,0.850833,3.9,3.2445,197.47,197.2,84.8
2209450,Pública,2015,3.4,0.907675,4.2,3.708167,208.23,214.26,89.7
2209450,Pública,2017,3.1,0.749478,4.5,4.071,222.14,222.12,75.0
2209450,Pública,2019,4.1,0.928232,4.7,4.433833,243.96,222.07,91.5
2209450,Pública,2021,4.6,1.0,5.0,4.617,242.01,235.01,100.0
2209450,Pública,2023,3.8,0.952919,,3.9625,222.91,214.84,94.9
2209450,Pública,2025,4.7,1.0,,4.681333,236.8,244.08,100.0
2209500,Estadual,2005,3.7,0.865049,,4.244798,214.1,240.6,86.5
