co_municipio,rede,ano,ideb,rend,meta,nm,port,mat,aprov
1100015,Estadual,2005,3.5,0.759273,,4.608665,168.6,187.6,77.2
1100015,Estadual,2007,3.9,0.831133,3.6,4.676173,168.7,190.99,84.9
1100015,Estadual,2009,4.3,0.851565,3.9,5.072804,178.78,202.17,85.2
1100015,Estadual,2011,4.2,0.844744,4.3,4.94166,173.11,200.7,83.8
1100015,Estadual,2013,5.3,0.881346,4.6,6.021685,206.04,225.92,87.7
1100015,Estadual,2015,5.8,0.928693,4.9,6.225738,211.49,231.42,92.6
1100015,Estadual,2017,6.2,0.916698,5.2,6.765243,230.95,241.15,91.3
1100015,Estadual,2019,5.8,0.931602,5.5,6.246496,210.48,233.47,90.9
1100015,Estadual,2021,4.6,0.885271,5.7,5.220067,188.16,200.95,85.9
1100015,Estadual,2023,5.9,0.889528,,6.664813,222.33,244.1,90.0
1100015,Municipal,2015,5.0,0.96617,,5.158943,177.01,208.37,97.8
1100015,Municipal,2017,5.1,0.954655,5.3,5.324057,190.93,203.76,96.6
1100015,Municipal,2019,4.7,0.940604,5.5,4.992906,180.19,196.64,96.6
1100015,Municipal,2021,4.8,0.979422,5.8,4.930077,181.93,191.69,97.8
1100015,Municipal,2023,5.1,0.925403,,5.530502,200.92,205.06,93.4
1100015,Municipal,2025,5.7,0.986809,,5.763133,197.75,220.27,98.7
1100015,Pública,2005,3.7,0.805224,,4.608679,168.6,187.6,80.9
1100015,Pública,2007,4.0,0.844908,3.8,4.676173,168.7,190.99,85.1
1100015,Pública,2009,4.5,0.885815,4.1,5.072804,178.78,202.17,89.2
1100015,Pública,2011,4.3,0.867427,4.5,4.94166,173.11,200.7,87.0
1100015,Pública,2013,5.4,0.893131,4.8,6.021685,206.04,225.92,89.2
1100015,Pública,2015,5.8,0.951985,5.1,6.122635,208.16,229.19,95.4
1100015,Pública,2017,6.2,0.949535,5.4,6.479649,223.02,233.74,94.3
1100015,Pública,2019,5.7,0.949637,5.7,6.007245,204.7,226.44,94.6
1100015,Pública,2021,4.8,0.96828,5.9,4.97613,182.92,193.16,96.4
1100015,Pública,2023,5.3,0.922921,,5.716085,204.42,211.45,93.0
1100015,Pública,2025,5.7,0.986194,,5.763133,197.75,220.27,98.7
1100023,Estadual,2005,4.0,0.869197,,4.603968,174.4,181.8,87.1
1100023,Estadual,2007,4.3,0.893966,4.1,4.855139,177.63,191.86,88.3
1100023,Estadual,2009,4.9,0.913059,4.4,5.31295,186.53,207.37,90.8
1100023,Estadual,2011,4.9,0.891572,4.8,5.497973,191.92,211.93,88.8
1100023,Estadual,2013,5.2,0.947549,5.1,5.519408,195.66,209.49,93.7
1100023,Estadual,2015,5.6,0.931485,5.4,6.015963,211.96,219.98,92.1
1100023,Estadual,2017,6.0,0.931178,5.6,6.459352,223.73,232.0,92.2
1100023,Estadual,2019,5.3,0.876642,5.9,6.074639,211.65,223.35,87.7
1100023,Estadual,2021,5.8,0.998328,6.2,5.843387,206.1,216.52,99.8
1100023,Estadual,2023,6.1,1.0,,6.132162,210.08,227.86,100.0
1100023,Estadual,2025,6.7,1.0,,6.66851,224.79,241.95,100.0
1100023,Municipal,2005,3.5,0.863234,,4.08554,161.4,167.0,85.7
1100023,Municipal,2007,3.7,0.857507,3.6,4.278818,161.96,176.59,85.7
1100023,Municipal,2009,4.2,0.869611,3.9,4.849582,175.54,193.56,87.1
1100023,Municipal,2011,4.4,0.90142,4.3,4.851174,177.16,192.1,90.3
1100023,Municipal,2013,4.8,0.907485,4.6,5.275176,188.42,203.59,91.0
1100023,Municipal,2015,5.0,0.903457,4.9,5.56401,198.47,209.15,91.7
1100023,Municipal,2017,5.4,0.91063,5.2,5.876324,208.09,216.35,90.8
1100023,Municipal,2019,5.1,0.905529,5.5,5.611315,197.65,212.41,90.7
1100023,Municipal,2021,4.5,0.866519,5.8,5.238981,189.83,200.35,87.2
1100023,Municipal,2023,5.3,0.92808,,5.738686,203.06,213.93,92.9
1100023,Municipal,2025,5.7,0.937769,,6.034606,207.16,225.53,93.7
1100023,Pública,2005,3.7,0.866887,,4.275348,166.2,172.4,86.0
1100023,Pública,2007,3.9,0.863962,3.8,4.503659,168.06,182.56,86.2
1100023,Pública,2009,4.4,0.880528,4.1,5.028018,179.77,198.88,87.9
1100023,Pública,2011,4.6,0.900687,4.5,5.100994,182.86,199.76,90.0
1100023,Pública,2013,4.9,0.91876,4.8,5.376287,191.42,206.03,91.7
1100023,Pública,2015,5.2,0.911842,5.1,5.737209,203.64,213.3,91.8
1100023,Pública,2017,5.5,0.914576,5.4,6.027069,212.13,220.4,91.0
1100023,Pública,2019,5.2,0.906709,5.7,5.686366,199.92,214.18,90.5
1100023,Pública,2021,4.7,0.873719,5.9,5.352632,192.89,203.39,88.3
1100023,Pública,2023,5.4,0.931521,,5.79071,203.99,215.77,93.2
1100023,Pública,2025,5.7,0.939105,,6.116891,209.45,227.66,93.9
1100031,Estadual,2005,4.1,0.891645,,4.597787,171.8,183.8,92.6
1100031,Estadual,2007,3.6,0.870785,4.2,4.188187,160.46,173.27,91.5
1100031,Estadual,2009,4.5,0.906625,4.5,5.009135,175.74,201.73,93.7
1100031,Estadual,2011,5.3,0.884931,4.9,5.947152,201.08,226.74,88.3
1100031,Estadual,2013,,0.940209,5.2,,,,93.9
1100031,Estadual,2015,6.3,0.964771,5.5,6.525226,223.48,235.69,96.9
1100031,Estadual,2017,,,5.7,,,,
1100031,Estadual,2019,,,6.0,,,,
1100031,Estadual,2021,,,6.3,,,,
1100031,Municipal,2005,3.4,0.835905,,4.086735,158.0,170.2,83.5
1100031,Municipal,2007,3.9,0.899402,3.5,4.290806,163.48,175.77,91.0
1100031,Municipal,2009,4.6,0.925004,3.8,5.004449,176.28,200.97,92.3
1100031,Municipal,2011,5.1,0.950186,4.2,5.376691,185.26,211.92,95.1
1100031,Municipal,2013,5.6,0.981529,4.5,5.741907,199.49,217.5,98.3
1100031,Municipal,2015,5.3,0.936142,4.8,5.611922,197.4,212.68,94.3
1100031,Municipal,2017,6.1,0.947356,5.1,6.433631,215.01,238.96,94.0
1100031,Municipal,2019,5.1,0.885771,5.4,5.769059,201.97,216.56,87.5
1100031,Municipal,2021,5.1,0.939656,5.7,5.383488,190.63,207.16,94.9
1100031,Municipal,2023,5.8,0.962655,,6.046824,206.52,226.78,96.5
1100031,Municipal,2025,6.0,0.967049,,6.235717,208.89,234.42,96.7
1100031,Pública,2005,3.7,0.851151,,4.311212,164.2,176.2,86.2
1100031,Pública,2007,3.8,0.888545,3.7,4.230198,161.7,174.29,91.1
1100031,Pública,2009,4.6,0.922392,4.1,5.006565,176.05,201.3,92.7
1100031,Pública,2011,5.2,0.935082,4.5,5.595643,191.33,217.61,93.8
1100031,Pública,2013,5.6,0.972083,4.8,5.741907,199.49,217.5,97.4
1100031,Pública,2015,5.5,0.942605,5.1,5.857688,204.42,218.87,94.9
1100031,Pública,2017,6.1,0.947356,5.3,6.433631,215.01,238.96,94.0
1100031,Pública,2019,5.1,0.885771,5.6,5.769059,201.97,216.56,87.5
1100031,Pública,2021,5.1,0.939656,5.9,5.383488,190.63,207.16,94.9
1100031,Pública,2023,5.8,0.962655,,6.046824,206.52,226.78,96.5
1100031,Pública,2025,6.0,0.967049,,6.235717,208.89,234.42,96.7
1100049,Estadual,2005,3.8,0.831212,,4.515889,172.2,179.2,84.0
1100049,Estadual,2007,3.8,0.840305,3.8,4.467723,166.22,182.43,84.4
1100049,Estadual,2009,4.3,0.873302,4.2,4.959058,177.94,197.01,86.8
1100049,Estadual,2011,5.0,0.914409,4.6,5.498695,191.12,212.73,91.0
1100049,Estadual,2013,5.7,0.93408,4.9,6.076561,208.25,226.69,93.3
1100049,Estadual,2015,6.0,0.950165,5.1,6.344277,218.44,231.01,94.9
1100049,Estadual,2017,6.5,0.964315,5.4,6.765486,230.68,241.42,96.0
1100049,Estadual,2019,6.0,0.968808,5.7,6.145028,211.05,227.61,96.6
1100049,Estadual,2021,5.7,0.992582,6.0,5.783231,206.78,212.72,99.2
1100049,Estadual,2023,6.0,0.991779,,6.045142,211.77,221.69,99.1
1100049,Estadual,2025,6.1,0.99337,,6.188495,211.31,229.64,99.3
1100049,Municipal,2005,4.1,0.905052,,4.513804,172.6,178.6,90.3
1100049,Municipal,2007,4.3,0.922868,4.2,4.651002,173.12,185.46,92.6
1100049,Municipal,2009,4.5,0.911758,4.5,4.968969,180.07,195.5,91.5
1100049,Municipal,2011,5.2,0.952008,4.9,5.488099,193.98,209.45,95.4
1100049,Municipal,2013,5.8,0.977447,5.2,5.895529,204.36,220.91,97.7
1100049,Municipal,2015,5.8,0.978292,5.4,5.917204,208.68,217.93,98.1
1100049,Municipal,2017,6.1,0.976073,5.7,6.214795,215.37,227.15,97.3
1100049,Municipal,2019,5.6,0.952073,6.0,5.921251,207.79,218.99,95.3
1100049,Municipal,2021,5.6,0.998998,6.2,5.620052,202.35,208.39,99.9
1100049,Municipal,2023,5.4,0.991346,,5.495056,198.75,205.27,99.3
1100049,Municipal,2025,6.2,0.998199,,6.183486,217.92,223.08,99.8
1100049,Pública,2005,4.0,0.87751,,4.514974,172.4,179.0,88.0
1100049,Pública,2007,4.0,0.885149,4.0,4.552441,169.41,183.83,88.8
1100049,Pública,2009,4.4,0.896345,4.4,4.964164,179.05,196.22,89.9
1100049,Pública,2011,5.2,0.937733,4.8,5.493451,192.49,211.15,93.8
1100049,Pública,2013,5.8,0.960283,5.1,6.002423,206.66,224.32,95.9
1100049,Pública,2015,5.9,0.965895,5.3,6.151681,214.04,225.11,96.8
1100049,Pública,2017,6.3,0.972139,5.6,6.490509,223.04,234.29,96.8
1100049,Pública,2019,5.8,0.958195,5.9,6.037093,209.48,223.45,95.8
1100049,Pública,2021,5.7,0.996398,6.1,5.701083,204.55,210.54,99.6
1100049,Pública,2023,5.7,0.99197,,5.738705,204.52,212.54,99.2
1100049,Pública,2025,6.2,0.997198,,6.185324,215.46,225.52,99.7
1100056,Estadual,2005,4.1,0.895456,,4.626315,174.8,182.4,89.7
1100056,Estadual,2007,4.7,0.931295,4.2,5.039077,178.3,200.86,92.5
1100056,Estadual,2009,5.1,0.926292,4.5,5.548439,189.5,216.88,92.6
1100056,Estadual,2011,5.5,0.926712,5.0,5.984457,198.44,231.21,92.4
1100056,Estadual,2013,6.6,0.970305,5.2,6.802373,226.6,247.24,96.7
1100056,Estadual,2015,6.5,0.976087,5.5,6.608365,222.92,240.58,97.6
1100056,Estadual,2017,7.4,0.953312,5.8,7.808628,253.09,274.73,94.3
1100056,Estadual,2019,7.2,0.970456,6.0,7.397642,242.21,263.56,97.1
1100056,Estadual,2021,6.3,0.970059,6.3,6.45447,217.93,237.27,96.4
1100056,Estadual,2023,6.5,0.993243,,6.544408,220.41,239.62,99.2
1100056,Estadual,2025,6.3,1.0,,6.343328,220.55,228.95,100.0
1100056,Municipal,2005,3.9,0.832572,,4.626561,173.8,183.6,83.1
1100056,Municipal,2007,4.1,0.887833,3.9,4.598236,167.09,188.44,88.0
1100056,Municipal,2009,4.7,0.890711,4.3,5.251767,184.33,206.26,89.4
1100056,Municipal,2011,5.1,0.922579,4.7,5.581907,196.19,212.26,92.2
1100056,Municipal,2013,5.3,0.932208,4.9,5.685478,186.52,226.9,93.9
1100056,Municipal,2015,5.4,0.916629,5.2,5.853051,206.81,216.35,92.5
1100056,Municipal,2017,6.0,0.947314,5.5,6.334522,220.58,228.46,94.8
1100056,Municipal,2019,6.1,0.935206,5.8,6.566727,221.69,239.57,93.5
1100056,Municipal,2021,5.5,1.0,6.1,5.545053,199.81,206.88,100.0
1100056,Municipal,2023,5.6,0.971163,,5.759883,202.41,215.66,97.3
1100056,Municipal,2025,6.2,0.979527,,6.28106,215.11,230.87,97.8
1100056,Pública,2005,4.0,0.869176,,4.626294,174.8,182.6,87.1
1100056,Pública,2007,4.5,0.909055,4.1,4.941878,175.83,198.12,90.3
1100056,Pública,2009,4.9,0.905917,4.4,5.414663,187.17,212.09,90.9
1100056,Pública,2011,5.4,0.923753,4.8,5.860461,197.75,225.37,92.3
1100056,Pública,2013,6.2,0.952248,5.1,6.467541,216.98,238.86,95.2
1100056,Pública,2015,5.9,0.938947,5.4,6.234639,214.95,228.59,94.3
1100056,Pública,2017,6.4,0.948865,5.7,6.730645,229.32,240.89,94.7
1100056,Pública,2019,6.4,0.944732,5.9,6.782901,227.03,245.81,94.4
1100056,Pública,2021,5.7,0.993304,6.2,5.778827,204.47,214.69,99.2
1100056,Pública,2023,5.8,0.974393,,5.929275,206.3,220.83,97.5
1100056,Pública,2025,6.2,0.979721,,6.289543,215.86,230.6,97.9
1100064,Estadual,2005,4.2,0.896575,,4.694693,174.0,187.0,89.8
1100064,Estadual,2007,4.5,0.913636,4.3,4.917911,179.55,193.32,90.2
1100064,Estadual,2009,5.2,0.898765,4.6,5.765318,198.29,219.87,90.3
1100064,Estadual,2011,5.4,0.928701,5.0,5.816997,199.39,221.53,92.8
1100064,Estadual,2013,6.1,0.962117,5.3,6.364496,214.22,236.09,96.0
1100064,Estadual,2015,6.2,0.954571,5.6,6.541428,223.29,236.72,95.3
1100064,Estadual,2017,,,5.8,,,,
1100064,Estadual,2019,,,6.1,,,,
1100064,Estadual,2021,,,6.3,,,,
1100064,Municipal,2011,4.8,0.931489,,5.19691,175.54,211.76,93.2
1100064,Municipal,2013,,,5.1,,,,
1100064,Municipal,2015,,,5.4,,,,
1100064,Municipal,2017,6.4,0.951773,5.6,6.690645,228.6,239.48,94.6
1100064,Municipal,2019,6.3,0.954056,5.9,6.557992,222.91,237.95,95.3
1100064,Municipal,2021,5.9,0.991089,6.2,5.9454,212.33,215.93,99.1
1100064,Municipal,2023,6.6,0.981431,,6.732233,229.04,241.24,98.2
1100064,Municipal,2025,6.8,0.99071,,6.878696,231.48,246.59,99.1
1100064,Pública,2005,4.1,0.874266,,4.694746,174.0,187.0,87.7
1100064,Pública,2007,4.4,0.89657,4.2,4.917911,179.55,193.32,88.2
1100064,Pública,2009,5.2,0.897177,4.5,5.765318,198.29,219.87,90.2
1100064,Pública,2011,5.4,0.929581,4.9,5.816997,199.39,221.53,92.9
1100064,Pública,2013,6.2,0.971612,5.2,6.364496,214.22,236.09,97.2
1100064,Pública,2015,6.3,0.956868,5.5,6.541428,223.29,236.72,96.1
1100064,Pública,2017,6.4,0.951773,5.7,6.690645,228.6,239.48,94.6
1100064,Pública,2019,6.3,0.954056,6.0,6.557992,222.91,237.95,95.3
1100064,Pública,2021,5.9,0.991089,6.3,5.9454,212.33,215.93,99.1
1100064,Pública,2023,6.6,0.981431,,6.732233,229.04,241.24,98.2
1100064,Pública,2025,6.8,0.99071,,6.878696,231.48,246.59,99.1
1100072,Estadual,2005,3.5,0.838326,,4.211741,163.8,171.4,83.8
1100072,Estadual,2007,4.1,0.906911,3.6,4.503892,169.07,181.61,89.9
1100072,Estadual,2009,4.1,0.886476,3.9,4.601545,168.71,187.07,89.2
1100072,Estadual,2011,4.5,0.89802,4.4,5.034706,181.03,198.03,89.9
1100072,Estadual,2013,5.9,0.95055,4.6,6.181,214.33,226.37,95.1
1100072,Estadual,2015,5.5,0.937027,4.9,5.903498,211.18,214.83,93.2
1100072,Estadual,2017,,0.903933,5.2,,,,94.0
1100072,Estadual,2019,,,5.5,,,,
1100072,Estadual,2021,,,5.8,,,,
1100072,Municipal,2005,3.5,0.808734,,4.346178,174.6,168.0,80.8
1100072,Municipal,2007,4.1,0.858787,3.6,4.744375,175.6,187.99,86.1
1100072,Municipal,2009,,0.874855,3.9,,,,88.3
1100072,Municipal,2011,4.3,0.891178,4.3,4.837271,166.34,201.68,89.0
1100072,Municipal,2013,5.0,0.905884,4.6,5.493884,194.76,209.01,90.3
1100072,Municipal,2015,5.0,0.866822,4.9,5.719414,204.75,211.31,87.4
1100072,Municipal,2017,5.7,0.913016,5.2,6.193449,215.55,225.86,90.9
1100072,Municipal,2019,6.0,0.914121,5.5,6.512838,212.25,245.74,91.5
1100072,Municipal,2021,5.5,0.973016,5.8,5.695366,197.56,216.9,97.4
1100072,Municipal,2023,5.7,0.904843,,6.332215,215.31,233.36,90.7
1100072,Municipal,2025,7.0,0.965155,,7.264178,237.63,260.93,96.4
1100072,Pública,2005,3.5,0.819888,,4.258126,167.6,170.2,82.0
1100072,Pública,2007,4.0,0.880079,3.6,4.550647,170.34,182.85,87.7
1100072,Pública,2009,4.0,0.879739,3.9,4.601545,168.71,187.07,88.7
1100072,Pública,2011,4.4,0.895236,4.3,4.934202,173.55,199.89,89.4
1100072,Pública,2013,5.4,0.926475,4.6,5.795113,203.34,216.62,92.6
1100072,Pública,2015,5.2,0.898179,4.9,5.800448,207.58,212.86,89.9
1100072,Pública,2017,5.7,0.913566,5.2,6.193449,215.55,225.86,91.3
1100072,Pública,2019,6.0,0.9198,5.5,6.512838,212.25,245.74,91.9
1100072,Pública,2021,5.6,0.976013,5.7,5.695366,197.56,216.9,97.7
1100072,Pública,2023,5.8,0.909639,,6.332215,215.31,233.36,91.1
1100072,Pública,2025,7.0,0.965545,,7.264178,237.63,260.93,96.5
1100080,Estadual,2005,3.5,0.800578,,4.389029,167.8,176.8,80.4
1100080,Estadual,2007,3.0,0.835861,3.6,3.646163,143.58,160.95,81.5
1100080,Estadual,2009,4.1,0.827863,3.9,4.936599,175.97,197.71,83.9
1100080,Estadual,2011,4.4,0.860196,4.3,5.142611,179.46,205.18,85.4
1100080,Estadual,2013,5.2,0.931014,4.6,5.599931,191.23,217.93,93.2
1100080,Estadual,2015,4.8,0.826437,4.9,5.854185,206.4,216.8,87.9
1100080,Estadual,2017,4.6,0.833584,5.2,5.503901,196.56,207.82,85.1
1100080,Estadual,2019,,,5.5,,,,
1100080,Estadual,2021,,,5.8,,,,
1100080,Municipal,2005,2.6,0.657857,,3.979709,155.0,167.6,64.9
1100080,Municipal,2007,3.8,0.846338,2.7,4.544773,171.14,181.78,84.2
1100080,Municipal,2009,3.7,0.868059,3.0,4.269309,162.77,175.32,86.8
1100080,Municipal,2011,4.0,0.794651,3.4,4.998896,180.32,196.83,78.7
1100080,Municipal,2013,5.4,0.974782,3.7,5.563162,196.66,210.83,97.6
1100080,Municipal,2015,4.5,0.89253,4.0,5.000344,186.33,191.18,90.7
1100080,Municipal,2017,5.0,0.847864,4.3,5.843604,203.32,219.18,84.4
1100080,Municipal,2019,4.9,0.866658,4.6,5.628676,196.81,214.12,85.4
1100080,Municipal,2021,4.7,0.961243,4.9,4.908764,180.17,192.25,96.4
1100080,Municipal,2023,4.4,0.928206,,4.778171,178.12,187.36,93.0
1100080,Municipal,2025,5.8,0.931334,,6.221966,211.44,231.27,93.4
1100080,Pública,2005,3.1,0.711832,,4.32589,165.8,175.4,70.7
1100080,Pública,2007,3.2,0.837082,3.1,3.780614,147.7,164.07,83.2
1100080,Pública,2009,4.1,0.854648,3.5,4.744416,172.17,191.26,85.7
1100080,Pública,2011,4.2,0.820719,3.9,5.093103,179.76,202.3,81.4
1100080,Pública,2013,5.4,0.958409,4.2,5.588474,192.93,215.71,95.9
1100080,Pública,2015,4.9,0.892183,4.5,5.539859,199.01,207.37,89.9
1100080,Pública,2017,4.8,0.850084,4.8,5.703001,200.52,214.48,84.5
1100080,Pública,2019,4.9,0.866658,5.1,5.628676,196.81,214.12,85.4
1100080,Pública,2021,4.7,0.961243,5.4,4.908764,180.17,192.25,96.4
1100080,Pública,2023,4.4,0.928206,,4.778171,178.12,187.36,93.0
1100080,Pública,2025,5.8,0.931334,,6.221966,211.44,231.27,93.4
1100098,Estadual,2005,3.8,0.785903,,4.815406,179.8,187.8,78.2
1100098,Estadual,2007,4.0,0.835947,3.9,4.830155,175.92,192.18,83.1
1100098,Estadual,2009,4.9,0.886058,4.2,5.502552,190.44,213.58,88.4
1100098,Estadual,2011,5.1,0.906269,4.6,5.647439,196.32,215.57,90.2
1100098,Estadual,2013,6.0,0.962388,4.9,6.19811,211.23,230.22,96.0
1100098,Estadual,2015,6.1,0.945197,5.2,6.426276,217.24,236.45,94.6
1100098,Estadual,2017,6.2,0.942208,5.4,6.550661,225.96,234.66,94.2
1100098,Estadual,2019,5.8,0.941488,5.7,6.124405,210.64,226.92,94.0
1100098,Estadual,2021,5.2,0.982741,6.0,5.30794,192.93,201.01,98.2
1100098,Estadual,2023,5.7,0.992107,,5.750913,198.18,219.22,99.2
1100098,Estadual,2025,6.6,0.991335,,6.705292,225.48,243.22,99.1
1100098,Municipal,2005,3.9,0.858736,,4.536785,173.8,178.8,85.4
1100098,Municipal,2007,4.3,0.900645,4.0,4.789108,176.15,189.81,89.7
1100098,Municipal,2009,4.5,0.868901,4.3,5.224973,181.03,208.0,87.2
1100098,Municipal,2011,4.8,0.893264,4.7,5.380498,189.29,208.28,90.0
1100098,Municipal,2013,5.3,0.95561,5.0,5.554672,196.34,210.69,96.1
1100098,Municipal,2015,5.8,0.949393,5.3,6.109366,210.81,225.97,95.6
1100098,Municipal,2017,5.9,0.959778,5.5,6.179859,214.96,225.71,95.9
1100098,Municipal,2019,5.9,0.95637,5.8,6.176759,212.05,228.32,95.7
1100098,Municipal,2021,5.5,0.98033,6.1,5.651021,202.08,210.27,97.8
1100098,Municipal,2023,6.1,0.983129,,6.242094,215.36,228.59,98.2
1100098,Municipal,2025,6.5,0.981066,,6.575695,220.21,241.45,98.1
1100098,Pública,2005,3.9,0.833328,,4.738667,178.2,185.2,81.6
1100098,Pública,2007,4.1,0.858701,4.0,4.819414,175.98,191.56,86.0
1100098,Pública,2009,4.8,0.878932,4.4,5.426445,187.86,212.05,87.8
1100098,Pública,2011,5.0,0.901467,4.8,5.569335,194.26,213.44,90.1
1100098,Pública,2013,5.8,0.960168,5.0,6.00276,206.71,224.29,96.1
1100098,Pública,2015,6.0,0.948344,5.3,6.3187,215.06,232.89,95.1
1100098,Pública,2017,6.1,0.952946,5.6,6.399177,221.47,231.0,95.1
1100098,Pública,2019,5.9,0.952541,5.9,6.151237,211.36,227.64,95.1
1100098,Pública,2021,5.4,0.980823,6.1,5.554675,199.51,207.67,97.9
1100098,Pública,2023,6.0,0.985678,,6.087432,209.95,225.64,98.5
1100098,Pública,2025,6.5,0.983135,,6.615828,221.84,242.0,98.3
1100106,Estadual,2005,3.3,0.733499,,4.533572,175.4,177.2,73.7
1100106,Estadual,2007,3.7,0.802041,3.4,4.649596,172.14,186.32,77.6
1100106,Estadual,2009,4.4,0.903705,3.7,4.886325,178.6,192.57,89.8
1100106,Estadual,2011,4.6,0.886302,4.1,5.158155,186.98,198.83,88.9
1100106,Estadual,2013,4.4,0.843811,4.4,5.214344,188.37,200.45,83.7
1100106,Estadual,2015,4.7,0.879099,4.7,5.390174,194.43,203.89,88.1
1100106,Estadual,2017,5.0,0.859473,5.0,5.809908,208.94,212.06,84.4
1100106,Estadual,2019,5.0,0.888295,5.3,5.671768,202.14,211.3,87.5
1100106,Estadual,2021,5.7,0.985375,5.6,5.7373,207.77,209.37,98.4
1100106,Estadual,2023,5.6,0.952516,,5.881164,211.61,213.25,94.6
1100106,Estadual,2025,5.9,0.974821,,6.033282,213.07,219.83,97.3
1100106,Municipal,2005,3.1,0.737628,,4.262738,166.8,171.0,72.5
1100106,Municipal,2007,3.8,0.819704,3.2,4.60801,167.89,188.19,78.7
1100106,Municipal,2009,4.2,0.841339,3.5,4.971736,176.58,198.97,83.8
1100106,Municipal,2011,4.5,0.849371,4.0,5.331935,188.12,206.85,84.8
1100106,Municipal,2013,4.8,0.932499,4.2,5.19655,185.67,202.09,93.0
1100106,Municipal,2015,5.0,0.911262,4.5,5.454256,196.59,205.19,91.4
1100106,Municipal,2017,4.9,0.908824,4.8,5.363752,193.68,203.22,90.7
1100106,Municipal,2019,5.0,0.911399,5.1,5.447093,193.53,207.73,90.7
1100106,Municipal,2021,4.5,0.964879,5.4,4.692069,177.31,183.62,96.0
1100106,Municipal,2023,4.6,0.953434,,4.81892,178.22,189.4,95.4
1100106,Municipal,2025,5.1,0.983405,,5.17665,188.69,198.17,98.4
1100106,Pública,2005,3.3,0.73757,,4.413997,171.6,174.4,73.0
1100106,Pública,2007,3.8,0.812615,3.3,4.621988,169.32,187.56,78.3
1100106,Pública,2009,4.3,0.864702,3.7,4.941124,177.3,196.68,86.1
1100106,Pública,2011,4.5,0.861165,4.1,5.272554,187.73,204.11,86.2
1100106,Pública,2013,4.7,0.89831,4.4,5.201062,186.38,201.65,89.4
1100106,Pública,2015,4.9,0.89894,4.6,5.432032,195.84,204.74,90.1
1100106,Pública,2017,4.9,0.893357,4.9,5.50056,198.36,205.93,88.9
1100106,Pública,2019,5.0,0.905105,5.2,5.524566,196.5,208.96,89.9
1100106,Pública,2021,4.8,0.970726,5.5,4.973412,185.51,190.55,96.7
1100106,Pública,2023,4.9,0.951311,,5.197316,190.11,197.9,95.1
1100106,Pública,2025,5.4,0.980171,,5.477697,197.26,205.78,98.0
1100114,Estadual,2005,3.6,0.849738,,4.254322,165.2,172.2,85.0
1100114,Estadual,2007,4.3,0.898596,3.7,4.784877,172.59,192.98,88.2
1100114,Estadual,2009,4.5,0.878588,4.0,5.088981,183.06,198.94,89.3
1100114,Estadual,2011,4.8,0.926393,4.4,5.216273,186.02,202.79,92.5
1100114,Estadual,2013,5.4,0.930433,4.7,5.840036,202.41,219.86,92.5
1100114,Estadual,2015,5.9,0.942652,5.0,6.220715,216.0,226.86,93.9
1100114,Estadual,2017,6.5,0.98566,5.3,6.604574,228.18,235.37,97.8
1100114,Estadual,2019,5.6,0.970681,5.6,5.760817,200.74,217.3,96.4
1100114,Estadual,2021,5.2,1.0,5.9,5.175133,185.93,200.72,100.0
1100114,Estadual,2023,5.2,0.979925,,5.332584,188.67,206.36,98.0
1100114,Estadual,2025,5.5,0.976836,,5.652529,193.85,218.19,97.1
1100114,Municipal,2005,3.1,0.75405,,4.126627,160.4,170.2,75.0
1100114,Municipal,2007,3.7,0.809433,3.2,4.52064,166.16,185.26,79.9
1100114,Municipal,2009,3.9,0.840156,3.5,4.690622,171.51,189.07,84.4
1100114,Municipal,2011,4.2,0.867422,3.9,4.849087,177.57,191.6,86.9
1100114,Municipal,2013,4.4,0.885714,4.2,4.980642,179.4,196.75,88.8
1100114,Municipal,2015,5.0,0.899411,4.5,5.609347,199.62,210.43,91.7
1100114,Municipal,2017,5.7,0.948391,4.8,6.030324,208.31,224.21,94.8
1100114,Municipal,2019,5.9,0.97405,5.1,6.04171,208.17,224.94,97.2
1100114,Municipal,2021,5.4,0.998398,5.4,5.422662,194.38,205.64,99.8
1100114,Municipal,2023,5.9,0.998998,,5.897294,208.75,216.82,99.9
1100114,Municipal,2025,6.5,0.998398,,6.46161,221.65,234.1,99.8
1100114,Pública,2005,3.3,0.788561,,4.195837,163.0,171.2,78.7
1100114,Pública,2007,4.0,0.860424,3.4,4.681607,170.08,189.96,83.6
1100114,Pública,2009,4.3,0.860743,3.7,4.978518,179.85,196.21,86.8
1100114,Pública,2011,4.6,0.895908,4.1,5.130455,184.05,200.17,89.6
1100114,Pública,2013,5.1,0.908131,4.4,5.576176,195.35,212.76,90.6
1100114,Pública,2015,5.6,0.921167,4.7,6.053946,211.53,222.38,92.7
1100114,Pública,2017,6.1,0.959115,5.0,6.329011,218.65,230.01,95.6
1100114,Pública,2019,5.7,0.971322,5.3,5.905645,204.57,221.24,97.1
1100114,Pública,2021,5.4,0.998398,5.6,5.408964,193.91,205.37,99.8
1100114,Pública,2023,5.9,0.9978,,5.873069,207.89,216.37,99.8
1100114,Pública,2025,6.4,0.996986,,6.434768,220.73,233.57,99.7
1100122,Estadual,2005,3.8,0.851838,,4.406982,168.0,177.6,85.1
1100122,Estadual,2007,3.9,0.838435,3.8,4.682466,170.82,189.3,82.0
